order_id,products
24185,[39877 31231 44201 18072 19982]
24212,[39877  4258]
24223,[48679 19006  4462  9177]
24237,[13176 16797 27966 39275 43352 33000 21288 35561 30827 21385]
24265,[36386 26139 24716 38370]
24333,[35199]
24335,[7249]
24372,[31808  9175]
24435,[35752 32727 45687 45924]
24444,[13176 26604]
24477,[28745  5612  8087 16462 25138 12324 41005 39462 10874]
24494,"[13176 22829 27966 36735 47209 21903  9839 12384 24830 47759 33575 19677
  6860 13874 32717 35176  4066 32959 35819]"
24508,[23334 19508  6692 15693 48485 26558]
24511,[30908 18095 11945  5460 21999 31596 27951]
24517,[ 4957 26790 38739 27845 20119 14852 33845]
24541,[47144 28204   432 36259 43435 30921]
24580,"[41844  5077  7751 28204  4562 29487  6046 22952 48742  6347 16620 44523
 30230 48927]"
24582,[10441  6184]
24590,[48679 47626 23645 46802 41065  2086 48726 16083  8859  5144]
24646,"[ 5450 19057 22035 28199 28204 44932 16262  5785 20738 48628 37141  4037
  8169]"
24752,"[13176 44098 44449 10603 42460  8022 44625 15649 13292  9808 44116 48784
 48487 30420]"
24777,None
24873,[41290 15161 15374 41371 16002]
24883,[37646 40604 31343 44632 27336 29127 31040 13646 37257]
24912,[13176 25133 11520 17794 39812 16154 23054 27241 28131]
24950,[41787 24852 39891 19048 30849 48245 43910]
25009,"[16797 18987  5025 37066 35221  2229 14852 20378 40174  7533 46817 46031
 12218 18296 34160  9558 18986 35762 41863  6099 46307]"
25068,[47766 21903 42585  5025]
25079,"[16797 24852 37646 47766 42265 40706 15937 23165  6348 19048 29987  7461
 30442 42244 26242  6104  2962]"
25095,[40486 12762  1548]
25154,"[16797 21376 27413 30489 37646 48679 13198 22000 38988 27104 47626 12206
 23734 13535 27881 26497 31927 10369   486  7544]"
25164,[ 9076 19660 30784  6347 17468 17980]
25192,[38273]
25205,[26209 21295 32523]
25223,"[49235 24852 45948 42265 13870 39275   812 49517 49141 46654 40516 46720
  4174]"
25254,[46513 29848]
25388,[ 4920 20995  1924  8571 24532  4938  9358 18443 21313]
25411,None
25427,"[13176 19240 27966 30489 22035  5646 15290 18441 21174 34243  8112  9421
 46802 46346  9000 17807 37841 23060 31092 32285 44628 12955  7734 31075
 15740 25499 11107  5690  1240 35689 26028 26344 40872]"
25537,[13176  7503 44683 48679  4920 30391 17706 38273]
25653,[21903  8518 26209 15290 24184 46979 17706 24964 10246  7156]
25662,[26209 30391 33731 44632  6187  8174 37658 49383    25 43889]
25663,[24852 39877 11520 18382  2825 37022]
25687,[47209 45007 33731 37158  9825 45599 13517]
25782,[30489 42265  8518 30391 25931  1360]
25850,[ 7781 24852 47209 21903 25931 19006 31231 35547  1090 21847]
26010,[30391 39066 21889 48270 21090 36901 13785]
26180,[13176 21386 40709  9059  2146]
26185,[39928 35108  1890 35147]
26282,[ 5077 11123 47333 40481]
26289,[44632 36425 23909 11773]
26301,[45066 43352  5077 20082 38371 27429 41557]
26320,[27521  5876 11140]
26383,"[42356 26604 26209  5818 46979 46844 36227 19809 30591  7736 47058  6867
 40531 30850 49030 13029 27179 14913 41116 28836 19948 44085  6166  2070
 12914 19429 41395 10947]"
26393,[10749 19886  9955]
26413,[13176 39275   651 44359 34243 43086  1463 26475  9472 37897]
26473,[20955]
26483,[47766 35503 25885]
26511,None
26534,[40120  4724 26759]
26601,[13176 18523 24852 46676 36227 30309 24092 10403]
26626,[25146 33894 14233 19706 36051]
26674,[48775 20632 23541 33572 15872 24506 27845 21938 41065  5456 43394 42193]
26697,[33731 21783 29987  8174 29118]
26705,[24852 47792 21137 42265 48679 28985 48057 35946 48802]
26707,[19057 24489 24518 19446 27730 21872 37935 34755]
26717,[47766 13870 24838  3098 25466 12456 39160  6104  1700 43726  1172]
26720,"[47209 11068 26209  8193 28842 47626 44987  5025 27845  5479 27323 10246
 29926  7014 46720 34824  9018 16913 44961 13819  4756]"
26776,"[16797 21150 24852 28842  4210  9076 37725 38739  6975 24024 19508 33129
 39719 14493 17949 20590  4577 27179 10467 29695  1631  6967  8247 45475
  4349]"
26778,[45190 21386 39132 13702 46402 43850 37190]
26951,[47766  8021 24810 16349 32655 39408 46069 35939 30233]
26979,[  196 37710]
27093,None
27095,"[22124  8424 45007  4945 31683 27555 24799 42585 22959 25890  2091 35425
 31640 49325]"
27121,[33754 44632 11123 30776 45223 39475 32570]
27125,[30489 33198 34496 45311 26379]
27168,"[22825 37646 13829 33731 27845 23405  1940  5114 34134 12324  9808 34214
 32652]"
27260,[23423 19691  4724 17157]
27317,[24852 19691 31159]
27357,[13176 21903 45007 28985 12206 22935 24964  6948]
27364,[10429]
27370,[21616  1263]
27373,"[13176 21137 31717 28985 44359  5876 35419 46844 44843  4562  8174 19660
 30021 45622  4493 25204 41276 47990 43631 47242 36717 37357  8195   927
 45478 36186 40672 36600 17079 47599]"
27427,"[13176 27966 30489 21903 42265 31717 18382 17794 42736 14947 34243 14678
 43713 29898  5785 49383 11712 15613 14126 48720  2154 36561 32880]"
27486,[ 6473 32446 15134  2180 46522 23139]
27604,[7185  162]
27632,[24852 40709 39408 23322 40354 43459]
27716,[ 5194 47601 27086  2450 27355 13851 39158]
27738,[ 8087 24373]
27798,[24852 40604 28535 47626 14858]
27887,[47990  3499]
27919,[39275 44359 47734 45013 10761 26177 41665 48186   795 12283 44642 11018]
27929,[ 6128 15866  1973]
27937,[  260 27086 27845 37067 14651 34530]
27971,"[16797 41844 16953 12576 26738 34594 18175  2151  8228 13166 27801 10460
 29546 35521 18327 22578 32885]"
27989,[ 9839 46738 35483]
28033,[17794 24964 33000]
28049,"[21903 26209 31506 22935 31130 19816  5785 16249 45224 30233 44268 16908
 16781]"
28089,[24852 38200]
28187,[43352  5258 47348 37317 21385 37215 34122 22900]
28211,[20754 46820 36207]
28316,[24852  1511 35909 24273 10892 46327  2029]
28363,[22825 48679 35264 37997 38383  1468 40761]
28369,[13176  8424 30391 46979 41950  9092   920 11250]
28467,"[21137 27156 34243 24964  4781 40709 35510 35108 42701 24009 40396 30795
 11452  4940]"
28493,"[30450 40604 12075 40377 49175 21938 13535 35939 30233 11182 35121 12324
 17429 39560 39194 10089 31714 20953 34844]"
28634,[17224 47626  8309 18337 43662 39160  6235 11477 45023]
28651,[13176 35951 42356 31717 45007  8277 34126 22935 23644 42445 27744 39475]
28707,[32864 12576 40595]
28710,[12564]
28715,[12395 41330]
28763,[ 9387  8506  5460 39604 14096  9196]
28767,[24852  4595 30904]
28777,[26882 41950 28993 29487 40332  4564 14493 37768 10411 26078]
28823,[ 4269  4313 43857]
28858,[22825 45007 48679 31506  5479 29447 15200]
28869,[ 8518 34448 47626 36070 41408 47196]
28873,[27966 47209 21137 40706 26940 44359 10246   432 11945 41325 39696]
28926,[47912 27325 42445 21463  9122 14371  6210 40632]
28969,[ 8193 44987 38154 20738  4137  8587  5985 41355 15780]
28986,[21019 46107 31564  1710  4142 16012]
28995,[ 4920 21019 32303 41625  8153 46475 41565 14783 36436  4306 38831]
29073,[37103 25340 19706 46206 24207]
29096,[32177 35652  6069  8324 31886 47290]
29193,[27959 12614 21267 25890 11512 25919  7461 27730 22151 36189]
29212,[47766  6361 42736 27243]
29213,[30776  1710  4142 32134 10052 24616 45311]
29282,[19057 44359 23554]
29283,[47766 35939]
29511,[40706  8615 13380 17461 23537 18159 38734]
29593,[13536 37011 45531 47438 35102 18940]
29600,[24852 25588 27323 37131 23909 47865  9510 41148 30024 47362  4220]
29615,"[ 7781 16797 24799 44632 42450 24561 20119 25718 13292 18765  5649 31766
 32652 37197 14409]"
29648,[42828]
29737,[16797 26604 40706 46906 31040 17807 45788]
29834,[45066 43961 26604  8277 47626 44632 21019 25824 37766]
29848,[43263 24235 32106]
29924,[24852 21137  7948 30427 26096]
29973,[17149 20015 40554 45034 14483 22366 42839]
29990,[24852 28204 23909 31960  4565 16213 37317 26698 20682 38124 42252 43523]
29992,[47209 21903 14947 33731 47672 27086 32655  4605   116]
30016,[40706 46842 35507  1940 13423 27179 48090]
30052,"[13176 24852 21903 49683 31343  8193 24184 40723  4605 34969 10749 26497
 13660  4332 46543]"
30090,[21709 44632 32211 34407 32300  8761]
30151,[25588 21292  8571  8803]
30163,[16797  8193  9839 17600 46045 45437 19348 46900 42118]
30202,[19057 21137 11777 26604 47626 41319 32655 32747 14870 25630 22594 45494]
30213,[31506]
30223,[43967 14875  1090  5428 46881]
30284,[ 9839 14715 33120]
30307,None
30315,[16797 37646 42265  8424 30391 43858  2966 18027 49075 16083  4451 24891]
30525,[24852 37646 43961  5646 23291 35633  8174  8555 44008 26172 10768 42944]
30542,[48377 48742 30170]
30604,[19057 47766 31717 34448 47626 28553 21009 30720 11109 21096 10385]
30787,[13176 33754  4210 42244 11374]
30796,[19057 21137 27845 45227]
30811,"[ 5450 24852 45066 27104  5025 43772 42768  7673 33535 21938 17400 20015
 30720 31539  5764 10530]"
30919,[47626 24660 43509]
30928,"[16797 19057 21903 48775 39275 47042  9076 24518 21938 26384 13874 42507
 10070  7753 32900]"
30995,[27845 34969  7622 11440 17579 17652 43895]
30999,[49235 39928 47209  9339 46667 45123   329 27695 27241 35400]
31010,"[24852  9387 26604  4920 42736 47788  3808 15902  2838 22142 29487 32939
 37033  4347 10970 11837  3039 13500 49610  9175 30910 36186 33439 13116
 47817 20636 41306 47115 29910 22851  5993]"
31052,[21903 19887  4557]
31192,[ 3260 41116 13944 47842 43454  4770]
31360,[17122 16797 43352  5769 23288 12341 26152 35053 20940 31805 42224 46129]
31367,[27086 48205 43279 40332  8192]
31381,[14897 19068 34335 16840 49354]
31458,[13176  7963 21903 18531 47626 26369 40199 43987]
31500,"[25146 27086 34234 48171 33548 44156 21288 29487 39321 38508 32303 16020
 21372 41771 18019 24764 45694  8149 17699 13070  4947 28839 16446 19097
 47475 29314 47036 11883]"
31639,[18599  3376 28842 44142  4605 29987 25890  6046]
31650,"[49683 48679 39275   260  5646 13829 36406 25890 44560 29487 35503 18581
 12477   162 10369]"
31731,[22825 37646 18479 28985 34358 43295 48364]
31766,[35951 35233 25371]
31805,[47766  4605]
31918,[13176 43961 49683 20794 36011  7175 41588 22759 37807]
31926,[34358  4635 18339 14705 26221 11492 41195]
31927,[49478 28226]
31954,[27966 47209 47766 36865 46667 28204 47029 17915  7715]
31986,[48142  3798]
32002,[24852  9076 28199 19604 45615 15160]
32050,[ 2078  8193 47626 39993 24964 12419 16083 14764]
32059,[14233 29506  8459 13938 40424]
32075,None
32097,[30391 28842 44142 44234  3765 21938 11182 34134  9208]
32109,"[27344 45066 14992 22035  4799 15937 23165 30252 44632  8239  7948 27845
 46906 39619 29987 28553 28597 45535   162 45578 38192 13772 42093]"
32136,"[22963 21137 11777 17794 47167 14678  4605  6873 18918 42701 38383 46226
 19354 21162 39035 44787]"
32139,[24852 44632 32734 19348 37496]
32180,[ 2846 29615  9243   877 18214]
32193,[24852 49683 10978]
32270,[47209 19678 28985 42736 24561  9421 30776  1158 42701 22286 46755 42030]
32360,[46667]
32373,"[13176 42265  8518  9339 41319  5876 22935 34243 15872 46667 24964 24489
  4367 19048   890 40545  2825 41458 31504 38003  3339 10358 10337  7205]"
32394,[24852 21137  8518 40706 39984 21872 38533]
32403,[49235 11520  5769 27012 33198 18594 16609  8859  5539  5764 37807]
32407,[47209 40706 17794 34126 44910 24964 32655 26369  5785 39475 20113]
32452,[37646 39275 28985 34358 27104 37687 24964 34320 47229 30756]
32462,[13176 40377 35140 27845 47734  6104 42719 29195]
32586,[43352 12720  1115 37294 46057 33211]
32635,[12341  7147 22802 23985]
32690,"[30489 47209  8518 24184 27104 42585 22935 20119 23288 30353 12409 42958
 16882 27275 18818 40350 46823 13851 24242]"
32706,"[13176 19057 27966 39877 40706 31506 22959 43154 36724 10339  4952 22832
 48453 49519 14386 45221 44560 17284 23537 30639 29864 22170  5393 31257
 30440 34166 33342 33587]"
32714,[37065 18234  3787]
32728,[12590 17079]
32790,[21137 35914 41007 35687]
32878,[45007  6473 47626  4562 21925 29307 14897 41408 23322 42307 17703]
32883,[17758 38293 22935 34969 19660]
32954,None
33006,[13176 16797 47766 39275 27104 47626 15984 37067 44201 27695 39984 21872]
33031,[24852 25146  5389  8859  3260 15424 28748 14390  8958 15324 31511 43455]
33047,[48720]
33087,[42625 29509 19535  5734 25408 43903]
33115,[12218 30622]
33118,[21653 41387 44948 48095  1112]
33135,"[22825 24852 27966 47766 22035 21616 40706 30391 17600 38164 24561 25513
 10749  1158 18908 11408  4472  3952 30233 22281  5449 20345 13166 12125
 47492  8859 37335 16142 14702 33978]"
33154,None
33171,[24852 47209 19008  4428]
33323,[40287 29204]
33352,[13176 35140 19677 32747 15200 17313]
33475,None
33505,[40604  9076 24561 27845 12745 26298 38890 28149]
33529,[24852 47209 21137 23650 48559 30776 46047 46688]
33545,"[47792 20754 39275 24964  7021 29987  2295 12392 15950 14452 12980 45870
  8809 23696 32959]"
33563,"[22559 24852 31717 44632 21553 43154 16953  4562  2717 22831  2809 30117
 20709]"
33611,[25146 13249  9839 14147 23734 16953 40261 41920  8390  4988 43845  9760]
33632,[47766 46979 24177 27323 26184]
33639,[44632 12576 18471  4472 21463 18615 30936 34977]
33707,"[ 4920 31506 39545 20156 44843 16953  7644 40593 25329 43565 43631 35234
 31865 37376  5386 32031 15203]"
33832,[47766 49683 28289 48775 24838  5876 42768 22395  6046  4134 27563]
33895,[16797 37646 49683   311  8859 47862  9407  7893 35756 17438]
33938,[49478  8809 10804]
33946,[25706 15780]
33951,[13176 11136 36011 17743  2427]
33969,[47141 31346]
34042,[21709 30776 39055 21910 21872 27464 11598]
34061,"[ 4957 22963 27966 33787  4210  5077 28204 46906 45965 45013 47866 25340
 10248]"
34078,[19057 26209 31506 42479]
34168,[18656 24489 44219 40530 14872 33433 24857 40416  2191 24031]
34218,[21137 11520 39812 27845]
34233,[47209 23879 11512 29686 44765 17949 41890]
34362,[17794  4210 15081 31872]
34416,[13176 49683]
34417,[46676 47209 43961 31717 25931  5258  3957 14874 37158 22220  6568 41785]
34418,[24852 45066 47766  7503  4605 20114 17461 35167 28934]
34454,[16797 24852 38400 30233]
34474,[41623]
34518,[ 5782 11759  7862]
34523,[13176 49235 21903 47626 43154  4658  5115  5015 25330]
34550,[39928 21137 21174 46667 35547  2480 39663  4357 14853 47059 31682]
34571,[14280 24707 12281 28796]
34585,"[16797  9387 49683  4920 24838 42736 33787 18441 47626 44632 20119 29926
 10749 40396 31553 35628]"
34632,[20574 24852 42265 20995 21174 27544 39475 13447 48642]
34682,[35921  8174]
34692,[20119 26620]
34696,[17794]
34707,"[24852 24838 33548 44156  1940 26620  5785 42598 46817 11422 33791 15343
  7131 21949  1946 48626]"
34815,[13176 38768  3798 16283 42629 22900]
34817,[41131 40028  5422]
34826,[13176]
34858,[36736 40287 27398]
34905,[16797  9076 21288 17207]
35068,[24135 36443]
35125,[27966 30489 21616 47156]
35202,[4920 1194]
35214,[24852 21616 30480 36315]
35379,[17122 43961  4461 25890 31040  4472 39984 23115 48309]
35386,[41131]
35417,[24852  8518 40992 45007 27086 23801  9366 40174  6003  9383]
35447,"[21903 21616 31717 19678 23516  7746 26940 32299 44359 48745 41259 35547
 10749 21938 43768 19508 21009 11097 46913 21195 37630  1203 17206 18696
 43933 10499 14720 22671  2562 28348  4485]"
35524,[30695 27841  7450 30232]
35600,[35042 29307  1160 30183 37849 31961 19784 16575 26749 14043 36699  7527]
35632,[31759  5068]
35635,"[13176 33754 22035 30391 31506 32655 34429  1463 45002  3896 29447 34668
  9595 11009]"
35668,"[32052 45948  8424 10644 45007 17794 28842 47626 42585 21938 28849  2295
  7628 29487 47630  7156 26497 13517]"
35746,[30489 42736]
35783,[16185 47993]
35823,"[24184 43014  4210  7751 21019  8030 32331  1069  7419 10255 30584 29870
 44177 35246 43459 27753 42483 21569 46920]"
35840,[42265 30827 17207]
35859,[27104]
35866,[49683  9076 26648 17634  6438 23292]
35868,None
35887,[13176 45948 45007 28985 44359  1244 24082]
35913,[13176 21903 39275 30827]
36011,[36736  9623   277 22802  4451  3605]
36031,[13176 22825 37646 45007 18594  8929  4410 48356 21872 10602 20316 28267]
36049,[21137 30406 28371]
36152,"[42265 49683 43295 43014 44422 34969 42768 35547 14462 37766 40545 31553
 34325]"
36274,[13176 35951 28204 30561 16560 19261 21565]
36320,None
36340,[47766 21137 34126 20114]
36350,"[44632 42450 29628 44570 33129 48192 40338 21879 40208  5923 28945 47918
 21435 12311]"
36450,[ 8518  4920 27845 10749 21938 26298 44912 23836 28228 13798]
36498,[45007  4920 46979  5240  9366 30639]
36535,[ 7963 23634  5564 22369 33592]
36564,[24852 21137 40706 47626 46802 29675 16617 10753]
36679,"[24852 45007 44632 20119 32864 42719  6532 38274  1896 44116 39509 39578
 30382]"
36727,[44375 23909 41178   790 20915 44980 36658 36437 21238]
36740,"[16797 47766 32478 26312 41238 20738 20463 24749   703  7393 10374 18927
 25495 30764 33626]"
36750,[38928 13575 41400 33783  7252 17313 14414]
36763,[13176 21903 24838 26940 43086 24964]
36791,"[ 5450  8518  5618 36724 42110 24125  3952 12756 15981 48935 19370 23848
 16868 34166 35188 21871]"
36797,[12068 43602]
36825,[24852 47209 45007 29487 40146]
36860,[14947 36550  9689 35504 14781]
36863,[13176 21137 27521 47601 22935  4605 47900]
36878,[46175 45681]
36887,[ 4920 44910 41999]
36898,[19660 31985]
36908,[47766 33232 27554 31997  2298 25842 19200  7707]
36939,[47766 23236]
36966,[16797 27307]
36971,[13176  1752 44389 26201 11712  3627  2386]
36977,None
36983,"[13176 49235 47209 21903 24838 34126 22935 28204 23288 34262 21477 24082
 18963 11143 20790]"
36998,[11173 18191]
37040,[13176  7781 47209  4605 20082 30635 14218]
37143,[28204 25340 27663 46347]
37147,[47766 46650 34497 18781]
37150,"[24852 21903 21616  4799 23165 47626 27845 20114  1360  4656 21230 19893
 39411]"
37177,[ 9387 46041 35628 47242 19906 14421 43209 44368 44342 19857 29047]
37243,[21137  4920 41290 17454 48720]
37269,[22559  8239  4210 42626   258 39696 29879 47686]
37291,"[ 7781 24852 45066 47144 47792 49273 21903 36606 21616  4920 28465 16617
 14870 25330 26047  4294 20524]"
37374,[47766 26209 24964 43662  8929]
37402,[44566 40897 27179]
37423,"[  196 24852  4920 16349 28199 10957 21288 29223 40332  1463  3126 13639
 26321 44666 45692 29911 16704 19587 43541]"
37424,[26209 47626]
37546,[34126 24964]
37553,[47626 20955 47357 22206 37460 22218 32237 19217]
37575,[18023]
37580,[21137 46969 49478 18288 49175 19660  7175 43394 14881 46202]
37586,[49683 32537  5025 34969  6000]
37614,[13176 37892 19821 12980   588  8474 36278 24053 29229]
37642,[30489 42828 18288  6833]
37721,[15604  2121]
37733,[ 5183 28862  2229 44929 47357 40453 48550 31654 18871 27904 14196]
37746,"[41787 49235 24852 47144  8021 21616  4799 31506 36865 28465 24830  6948
 19478 44008 43662 10106 45937 34335 47531 18343]"
37863,[49683 25931 44359 39408]
37888,[47766 39993 46941 12011 37332 34604]
37890,"[16797 22825 24852 45066 42585 42450 24561 34254 23801  6101 14778 45116
  9366    45  5603  1374 34024 38849 17119 23102  6244  1197 26196]"
37892,[30489 43184]
37954,"[13176 21137 49131 23644 31883 28849 28378  1516 47652  3020 34134  6774
 31555 15579 12748]"
38016,[16797 14633  2111]
38122,[19057 36606 31553  4428 40183  6541 16856]
